id,start_datetime,event_cause,corridor,actual_min,predicted_min,abs_error_min
FKID003936,2024-04-06 06:54:26.926000+00:00,water_logging,Non-corridor,1325.1664012074991,25.38266319552723,1299.783738011972
FKID003928,2024-04-06 06:55:15.076000+00:00,water_logging,Mysore Road,102.53868266666667,44.289159515068334,58.24952315159834
FKID003937,2024-04-06 06:55:28.568000+00:00,water_logging,ORR North 1,46.07936715,126.60959947327414,80.53023232327413
FKID003932,2024-04-06 06:58:56.047000+00:00,water_logging,ORR East 1,2.4512035666666665,121.95548140560832,119.50427783894166
FKID003931,2024-04-06 07:03:18.365000+00:00,water_logging,Old Madras Road,65.57669031666667,94.23866014642535,28.661969829758675
FKID003944,2024-04-06 07:07:41.135000+00:00,tree_fall,Non-corridor,44.1921915,26.058514126556812,18.133677373443188
FKID003947,2024-04-06 07:07:54.219000+00:00,water_logging,Non-corridor,130.15376253333335,26.07332318293203,104.08043935040132
FKID003942,2024-04-06 07:09:22.808000+00:00,water_logging,Mysore Road,32.478422933333334,44.78724108081665,12.308818147483315
FKID003946,2024-04-06 07:15:51.731000+00:00,others,Non-corridor,56.71689196666667,26.292395427949298,30.424496538717374
FKID003948,2024-04-06 07:16:26.413000+00:00,tree_fall,Tumkur Road,1153.7935038666667,96.18150925577734,1057.6119946108893
FKID003949,2024-04-06 07:17:23.696000+00:00,water_logging,Tumkur Road,1325.1664012074991,81.45300191578802,1243.713399291711
FKID003951,2024-04-06 07:18:43.916000+00:00,water_logging,Mysore Road,14.584563283333333,46.30564908341301,31.721085800079678
FKID003962,2024-04-06 07:26:56.324000+00:00,water_logging,Varthur Road,35.91581583333333,94.39519991586107,58.47938408252774
FKID003967,2024-04-06 07:37:42.658000+00:00,tree_fall,Non-corridor,64.03180449999999,26.010815688425968,38.02098881157403
FKID003964,2024-04-06 07:45:41.700000+00:00,others,Non-corridor,1325.1664012074991,41.22305982812735,1283.9433413793718
FKID003968,2024-04-06 07:59:06.960000+00:00,tree_fall,Non-corridor,77.13955258333334,22.783326495668316,54.35622608766502
FKID003977,2024-04-06 08:19:24.252000+00:00,vehicle_breakdown,Tumkur Road,16.6484411,27.04971584864904,10.40127474864904
FKID003989,2024-04-06 18:59:22.199000+00:00,vehicle_breakdown,Non-corridor,15.931807983333334,31.58306628916487,15.651258305831535
FKID003997,2024-04-06 19:10:05.757000+00:00,tree_fall,Old Madras Road,54.21143968333333,129.38039113296912,75.16895144963578
FKID003994,2024-04-06 19:19:35.872000+00:00,vehicle_breakdown,Old Madras Road,35.37574233333333,41.91530663666235,6.539564303329023
FKID003998,2024-04-06 19:24:51.724000+00:00,others,Old Madras Road,623.1539982833333,135.83241046982099,487.32158781351234
FKID003996,2024-04-06 19:42:43.201000+00:00,vehicle_breakdown,Old Madras Road,21.099181166666664,64.87007229928109,43.77089113261442
FKID004003,2024-04-06 20:14:40.406000+00:00,tree_fall,Non-corridor,38.38311856666667,48.41881676610143,10.035698199434762
FKID004012,2024-04-06 21:13:02.448000+00:00,vehicle_breakdown,Old Madras Road,93.39061898333333,67.77989920154627,25.610719781787054
FKID004004,2024-04-06 21:18:56.168000+00:00,vehicle_breakdown,Non-corridor,48.38570516666667,39.105135091672736,9.280570074993932
FKID004005,2024-04-06 21:48:09.016000+00:00,water_logging,Non-corridor,100.97545570000001,50.39170953206268,50.583746167937335
FKID004015,2024-04-06 22:50:22.873000+00:00,tree_fall,Bannerghata Road,30.045177533333334,123.18004484885063,93.1348673155173
FKID004020,2024-04-06 23:39:25.869000+00:00,vehicle_breakdown,Mysore Road,86.21060556666666,19.66015436469515,66.55045120197151
FKID004026,2024-04-07 00:09:16.756000+00:00,vehicle_breakdown,Non-corridor,13.937764283333333,37.01569940864504,23.077935125311708
FKID004027,2024-04-07 00:45:43.663000+00:00,vehicle_breakdown,Non-corridor,21.3044091,20.37059110587505,0.9338179941249507
FKID004030,2024-04-07 00:58:06.443000+00:00,others,Mysore Road,306.1306395666667,49.49185914358691,256.63878042307977
FKID004033,2024-04-07 01:09:37.916000+00:00,vehicle_breakdown,Bellary Road 1,62.002885516666666,27.870861153406192,34.13202436326047
FKID004032,2024-04-07 01:40:11.985000+00:00,vehicle_breakdown,CBD 2,4.8932101999999995,52.383927462911444,47.490717262911446
FKID004034,2024-04-07 02:12:05.994000+00:00,vehicle_breakdown,Non-corridor,16.351039883333335,35.69171584996845,19.340675966635118
FKID004038,2024-04-07 02:35:52.603000+00:00,vehicle_breakdown,Tumkur Road,100.47900773333335,22.38695558912291,78.09205214421044
FKID004042,2024-04-07 02:48:34.116000+00:00,others,Non-corridor,31.60635735,61.31839581632411,29.712038466324113
FKID004039,2024-04-07 03:01:08.935000+00:00,vehicle_breakdown,CBD 2,6.410764866666667,49.76787556190105,43.35711069523438
FKID004040,2024-04-07 03:02:14.957000+00:00,vehicle_breakdown,Non-corridor,149.70177753333334,38.750784461314694,110.95099307201865
FKID004044,2024-04-07 04:02:21.409000+00:00,vehicle_breakdown,Non-corridor,42.76717533333333,28.80694875930758,13.960226574025747
FKID004046,2024-04-07 04:06:41.942000+00:00,vehicle_breakdown,Non-corridor,82.94842686666667,44.32959325293512,38.618833613731546
FKID004053,2024-04-07 04:46:58.077000+00:00,vehicle_breakdown,Magadi Road,82.63382763333334,33.2287380033902,49.40508962994314
FKID004052,2024-04-07 04:47:03.372000+00:00,vehicle_breakdown,Tumkur Road,117.5478197,30.270353841535865,87.27746585846414
FKID004056,2024-04-07 04:51:00.762000+00:00,vehicle_breakdown,IRR(Thanisandra road),60.60606776666667,33.80551078791989,26.800556978746776
FKID004055,2024-04-07 05:14:05.706000+00:00,accident,Tumkur Road,26.873762566666667,25.12572484288199,1.7480377237846767
FKID004054,2024-04-07 05:31:01.855000+00:00,vehicle_breakdown,Tumkur Road,9.90734335,31.173211651523225,21.265868301523227
FKID004061,2024-04-07 06:00:25.656000+00:00,vehicle_breakdown,Mysore Road,103.61959628333334,24.7733524453304,78.84624383800293
FKID004063,2024-04-07 06:03:09.345000+00:00,tree_fall,Non-corridor,53.07258183333333,21.397960311844678,31.674621521488653
FKID004059,2024-04-07 06:21:32.505000+00:00,pot_holes,Non-corridor,103.51557583333333,44.130715528736445,59.384860304596884
FKID004069,2024-04-07 06:24:53.416000+00:00,tree_fall,Bellary Road 1,1266.6776086833333,132.85594196049894,1133.8216667228344
FKID004066,2024-04-07 06:26:51.405000+00:00,water_logging,Magadi Road,256.12679966666667,93.56433950722078,162.5624601594459
FKID004064,2024-04-07 07:06:50.491000+00:00,vehicle_breakdown,Bellary Road 1,116.56037328333333,35.10223246729123,81.4581408160421
FKID004074,2024-04-07 07:38:39.412000+00:00,vehicle_breakdown,ORR West 1,42.17753376666667,36.60013371480595,5.577400051860721
FKID004078,2024-04-07 08:39:17.406000+00:00,vehicle_breakdown,Non-corridor,49.50281723333333,34.281799733258175,15.221017500075156
FKID004081,2024-04-07 09:53:33.612000+00:00,vehicle_breakdown,ORR North 2,59.8490193,24.628716933311225,35.22030236668878
FKID004086,2024-04-07 19:19:05.176000+00:00,vehicle_breakdown,Mysore Road,49.959164333333334,26.439630665739923,23.51953366759341
FKID004092,2024-04-07 20:36:30.257000+00:00,procession,Non-corridor,91.63820131666667,53.793571175324516,37.84463014134215
FKID004099,2024-04-07 21:55:52.106000+00:00,vehicle_breakdown,Bellary Road 1,10.468071333333334,37.33392017937955,26.865848846046212
FKID004111,2024-04-08 02:33:27.447000+00:00,vehicle_breakdown,Non-corridor,16.323145383333333,56.78724488558148,40.464099502248146
FKID004114,2024-04-08 02:58:54.820000+00:00,vehicle_breakdown,Old Madras Road,26.570824366666667,40.70640622525543,14.135581858588761
FKID004116,2024-04-08 03:01:21.198000+00:00,vehicle_breakdown,Bellary Road 1,51.01353958333333,45.57192793854937,5.441611644783961
FKID004113,2024-04-08 07:46:41.053000+00:00,others,Non-corridor,25.01378635,50.16404070040371,25.15025435040371
FKID004118,2024-04-08 07:49:18.629000+00:00,water_logging,Non-corridor,34.769885716666664,61.8415870370531,27.07170132038644
FKID004120,2024-04-08 11:18:02.081000+00:00,vehicle_breakdown,Tumkur Road,35.686632450000005,30.288444493652065,5.39818795634794
